username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
zielonalinia;2016-04-18 15:15;0;0;"Z bezrobocia do własnej firmy, a nie na etat http:// bit.ly/1SUQ9no #Bezrobocie #WlasnaFirma #Praca";;;#Bezrobocie #WlasnaFirma #Praca;"722050931936858113";https://twitter.com/zielonalinia/status/722050931936858113
qubuss_;2016-04-18 09:22;0;1;"Poniedziałek na #bezrobocie #kawa #ciastko #foodporn pic.twitter.com/rTMTKds4R3";;;#bezrobocie #kawa #ciastko #foodporn;"721962069227106304";https://twitter.com/qubuss_/status/721962069227106304
BartoszStruzik;2016-04-16 06:47;0;0;"Technologiczne #bezrobocie i roboty przyczyną masowych zwolnień? https:// twitter.com/inc/status/721 017532744933376 …";;;#bezrobocie;"721198290327482368";https://twitter.com/BartoszStruzik/status/721198290327482368
Macronextcom;2016-04-14 03:34;0;0;"#Australia : w III 2016 stopa bezrobocia 5,7% (prognoza: 5,9%; poprzednio: 5,8%) http://www. macronext.com/pl/dane-makro/ d/2016-04-14/c/34 … #bezrobocie";;;#Australia #bezrobocie;"720424962784239621";https://twitter.com/Macronextcom/status/720424962784239621
p_a_baranowski;2016-04-12 19:09;0;0;"@E_Rafalska #bezrobocie Władza musi wygaszać obecny model "agencji pracy tymczasowej" jako zbędny i ewidentni pasożytniczy na rynku pracy;";;@E_Rafalska;#bezrobocie;"719935545913315329";https://twitter.com/p_a_baranowski/status/719935545913315329
p_a_baranowski;2016-04-12 18:48;1;1;"@E_Rafalska #bezrobocie Wysokość zasiłku dla bezrobotnych musi odpowiadać przeciętnym potrzebom utrzymania czyli 2x - 3x tyle co obecnie.";;@E_Rafalska;#bezrobocie;"719930114247680000";https://twitter.com/p_a_baranowski/status/719930114247680000
p_a_baranowski;2016-04-12 18:38;0;0;"@E_Rafalska #bezrobocie Koniec z "magicznym myśleniem", że bezrobotny żyje, mieszka i stara się o zatrudnienie nie mając żadnych środków.";;@E_Rafalska;#bezrobocie;"719927587833790464";https://twitter.com/p_a_baranowski/status/719927587833790464
portalpraca;2016-04-11 21:38;1;3;"Tak niskiego bezrobocia w marcu nie było w Polsce od 25 lat. http://www. praca.pl/poradniki/ryne k-pracy/spadek-bezrobocia-w-marcu_pr-1563.html … #pracapl #praca #bezrobocie";;;#pracapl #praca #bezrobocie;"719610494877835266";https://twitter.com/portalpraca/status/719610494877835266
an_bartosiewicz;2016-04-11 11:22;0;3;"Rekordowo niskie #bezrobocie i ambitne plany @MRPiPS_RP. Minister Rafalska planuje poprawić #rynekpracy http:// bit.ly/1UUQYCB @SuperbizPL";;@MRPiPS_RP @SuperbizPL;#bezrobocie #rynekpracy;"719455558366052352";https://twitter.com/an_bartosiewicz/status/719455558366052352
AntalPolska;2016-04-11 10:18;1;0;"Przy bezrobociu na poziomie 1,65 mln, firmy nadal mają problem z pozyskaniem pracowników. Dlaczego? #bezrobocie http:// biznes.onet.pl/praca/41-proc- pracodawcow-w-polsce-ma-problemy-w-pozyskaniu-pracownikow/2257sn …";;;#bezrobocie;"719439506856939521";https://twitter.com/AntalPolska/status/719439506856939521
DModrzejewski;2016-04-09 18:11;0;0;"#RynekPracownika w praktyce :) #bezrobocie #gospodarka pic.twitter.com/HgQTLXROAw";;;#RynekPracownika #bezrobocie #gospodarka;"718833776613269504";https://twitter.com/DModrzejewski/status/718833776613269504
Macronextcom;2016-04-08 14:39;0;0;"#Kanada : rynek pracy w III 2016: #bezrobocie 7,1% (prog. 7,3%); zatrudnienie +40,6 tys. (prog. +15,3 tys.) http://www. macronext.com/pl/dane-makro/ d/2016-04-08/c/33 …";;;#Kanada #bezrobocie;"718417906430844929";https://twitter.com/Macronextcom/status/718417906430844929
tvp_info;2016-04-08 14:21;1;8;". @E_Rafalska : na koniec roku #bezrobocie powinno spaść poniżej 9 proc. #wieszwiecej http:// bit.ly/1qbCqBF";;@E_Rafalska;#bezrobocie #wieszwiecej;"718413375936585728";https://twitter.com/tvp_info/status/718413375936585728
ABCWork_eu;2016-04-08 14:20;0;0;"Bezrobocie ukrywa się na wsiach http:// buff.ly/1qtDJMx #bezrobocie #rynekpracy pic.twitter.com/udqDJ42oJr";;;#bezrobocie #rynekpracy;"718413103394922497";https://twitter.com/ABCWork_eu/status/718413103394922497
pulshr_pl;2016-04-08 12:01;0;2;"#Bezrobocie w Polsce może spaść do 7 proc. jeszcze w 2016 r. @MRPiPS_RP @E_Rafalska http://www. pulshr.pl/rekrutacja/bez robocie-w-polsce-moze-spasc-do-7-proc-jeszcze-w-2016-r,33418.html …";;@MRPiPS_RP @E_Rafalska;#Bezrobocie;"718378140549165060";https://twitter.com/pulshr_pl/status/718378140549165060
jacek_ziarno;2016-04-08 11:34;0;0;"Min. Rafalska. #MRPiPS : Prognoza - z końcem roku bezrobocie poniżej 9 proc. #wnppl http:// bit.ly/22hgAZC#praca #zatrudnienie #bezrobocie";;;#MRPiPS #wnppl #praca #zatrudnienie #bezrobocie;"718371363539525637";https://twitter.com/jacek_ziarno/status/718371363539525637
wnppl;2016-04-08 11:30;0;0;"#Rafalska : z końcem roku #bezrobocie poniżej 9 proc. http:// bit.ly/22hgAZC";;;#Rafalska #bezrobocie;"718370497948434433";https://twitter.com/wnppl/status/718370497948434433
AdzunaPL;2016-04-08 11:00;0;0;"#Bezrobocie w Polsce spada via @TVN24BiS http:// ow.ly/10qXGh - 230 000 ofert pracy czeka na Ciebie na http://www. adzuna.pl ! #PRACA";;@TVN24BiS;#Bezrobocie #PRACA;"718362953628704769";https://twitter.com/AdzunaPL/status/718362953628704769
Gospodarka_PRSA;2016-04-08 10:52;0;1;"@ElżbietaRafalska: na koniec 2016 r. #bezrobocie poniżej 9 proc. http:// polskieradio.pl/art273_1604681";;@El;#bezrobocie;"718360864554946560";https://twitter.com/Gospodarka_PRSA/status/718360864554946560
AgropolskaPL;2016-04-08 10:00;0;0;"Bezrobocie w marcu spadło do 10 procent http://www. agropolska.pl/aktualnosci/po lska/bezrobocie-w-marcu-spadlo-do-10-procent,2092.html … #praca #zatrudnienie #etat #bezrobocie @MRPiPS_RP pic.twitter.com/SwrebFfodm";;@MRPiPS_RP;#praca #zatrudnienie #etat #bezrobocie;"718347657656328193";https://twitter.com/AgropolskaPL/status/718347657656328193
Macronextcom;2016-04-08 09:00;0;0;"#Czechy : w III 2016stopa bezrobocia 6,1% (prognoza: 6,1%; poprzednio: 6,3%) http://www. macronext.com/pl/dane-makro/ d/2016-04-08/r/2 … #bezrobocie";;;#Czechy #bezrobocie;"718332768753750018";https://twitter.com/Macronextcom/status/718332768753750018
Macronextcom;2016-04-08 07:45;0;0;"#Szwajcaria w III 2016 stopa bezrobocia s.a. 3,5% (prognoza: 3,5%; poprzednio: 3,45) http://www. macronext.com/pl/dane-makro/ d/2016-04-08/c/26 … #bezrobocie";;;#Szwajcaria #bezrobocie;"718313854028161030";https://twitter.com/Macronextcom/status/718313854028161030
adahm0403;2016-04-08 07:20;0;0;"Bezrobocie z marca jest najniższe od 25 lat. Co ciekawe najwięcej spadło w województwach granicznych z Niemcami. #bezrobocie #wiosna";;;#bezrobocie #wiosna;"718307447396556801";https://twitter.com/adahm0403/status/718307447396556801
Zbyszko666;2016-04-07 19:10;0;0;"#Bezrobocie najniższe od #25 lat ? http:// wiadomosci.radiozet.pl/Wiadomosci/Swi at/Bezrobocie-w-marcu-najnizsze-od-25-lat-00021085 …";;;#Bezrobocie #25;"718123854242181120";https://twitter.com/Zbyszko666/status/718123854242181120
portalspozywczy;2016-04-07 18:01;0;0;"#Bezrobocie w marcu na poziomie 10%";;;#Bezrobocie;"718106319257997313";https://twitter.com/portalspozywczy/status/718106319257997313
PSamorzadowy;2016-04-07 17:41;1;0;"#Bezrobocie w marcu niskiej jak nigdy http:// bit.ly/1RRU1Wx JST";;;#Bezrobocie;"718101392091660288";https://twitter.com/PSamorzadowy/status/718101392091660288
tvp_info;2016-04-07 17:16;5;11;"#Bezrobocie w marcu najniższe od 25 lat. Spada w całej Polsce http:// tinyurl.com/gobpnrv #wieszwiecej";;;#Bezrobocie #wieszwiecej;"718095015214497792";https://twitter.com/tvp_info/status/718095015214497792
AntalPolska;2016-04-07 15:47;0;0;"#bezrobocie + wolne #miejscapracy + brak odpowiednich pracowników? Dowiedz się, czym jest #SkillMismatch : http:// bit.ly/1UKtC2w";;;#bezrobocie #miejscapracy #SkillMismatch;"718072818299219968";https://twitter.com/AntalPolska/status/718072818299219968
AgropolskaPL;2016-04-06 15:58;0;0;"Bezrobocie ukrywa się na wsiach http://www. agropolska.pl/aktualnosci/po lska/bezrobocie-ukrywa-sie-na-wsiach,2078.html … #praca #bezrobocie #wieś #badanie #GUS pic.twitter.com/Q4TJvW7u06";;;#praca #bezrobocie #wie #badanie #GUS;"717713055933718528";https://twitter.com/AgropolskaPL/status/717713055933718528
KRK_Partnerzy;2016-04-05 15:01;0;0;"Problem znalezienia zatrudnienia zmniejsza się http:// serwisy.gazetaprawna.pl/praca-i-karier a/artykuly/930590,rynek-pracy-problem-znalezienia-zatrudnienia-stopniowo-maleje.html … #bezrobocie #prognozy #optymizm #praca";;;#bezrobocie #prognozy #optymizm #praca;"717336379978551296";https://twitter.com/KRK_Partnerzy/status/717336379978551296
30Pegi;2016-04-05 10:52;0;0;"@BaronXboksa brałbym bo #bezrobocie ;)";;@BaronXboksa;#bezrobocie;"717273575225425920";https://twitter.com/30Pegi/status/717273575225425920
forsalpl;2016-04-04 17:34;0;2;"Bezrobocie w Polsce leci w dół, ale do poziomu Niemiec i Czech jeszcze nam daleko. #bezrobocie #praca #UE http:// forsal.pl/artykuly/93282 2,bezrobocie-w-polsce-leci-w-dol-ale-do-poziomu-niemiec-i-czech-jeszcze-nam-daleko.html …";;;#bezrobocie #praca #UE;"717012507932639232";https://twitter.com/forsalpl/status/717012507932639232
Macronextcom;2016-04-04 11:00;0;0;"Strefa Euro: w II 2016 stopa bezrobocia 10,3% (prognoza: 10,3%; poprzednio: 10,4%) http://www. macronext.com/pl/dane-makro/ d/2016-04-04/c/2 … #bezrobocie";;;#bezrobocie;"716913339872489472";https://twitter.com/Macronextcom/status/716913339872489472
RadekZyzik;2016-04-01 19:50;0;0;"Jak czytałem w OSR wpływ minimalnej stawki ma rynek pracy,to... miałem mieszane uczucia. #bezrobocie #barierawejścia https:// twitter.com/MRPiPS_RP/stat us/715957555772698624 …";;;#bezrobocie #barierawej;"715959437530382337";https://twitter.com/RadekZyzik/status/715959437530382337
jeremi_ahh;2016-04-01 19:19;0;0;"Myślicie, że spoko by było napisać maila do parafii z pytaniem, czy nie potrzebują organisty? #bezrobocie #praca #organista";;;#bezrobocie #praca #organista;"715951726185029633";https://twitter.com/jeremi_ahh/status/715951726185029633
Macronextcom;2016-04-01 14:30;0;1;"#USA : rynek pracy w III 2016: #bezrobocie 5,0% (prognoza: 4,9%) #NFP +215 tys. (prognoza: +205 tys.) http://www. macronext.com/pl/dane-makro/ d/2016-04-01/c/5 …";;;#USA #bezrobocie #NFP;"715879000313344000";https://twitter.com/Macronextcom/status/715879000313344000
pietruszex;2016-03-31 22:00;0;1;"@bananowyjanek Bo nikt w Łodzi nie jeździ do pracy xD . #bezrobocie";;@bananowyjanek;#bezrobocie;"715629922992173056";https://twitter.com/pietruszex/status/715629922992173056
zielonalinia;2016-03-31 15:35;0;0;"BIEC: Bezrobocie dalej będzie spadać. Mniej zwolnień grupowych i więcej ofert pracy http:// bit.ly/1MDNrG5 #Bezrobocie #Praca #Zwolnienia";;;#Bezrobocie #Praca #Zwolnienia;"715532855502368768";https://twitter.com/zielonalinia/status/715532855502368768
AgropolskaPL;2016-03-31 13:45;0;0;"Bezrobocie będzie spadać http://www. agropolska.pl/aktualnosci/po lska/bezrobocie-bedzie-spadac,2058.html … #bezrobocie #praca #zatrudnienie #BIEC #gospodarka #etat pic.twitter.com/TrqKXFjev8";;;#bezrobocie #praca #zatrudnienie #BIEC #gospodarka #etat;"715505275189460993";https://twitter.com/AgropolskaPL/status/715505275189460993
an_bartosiewicz;2016-03-31 11:08;1;2;"Smutne fakty: lepsze #bezrobocie w Niemczech niż #praca w Polsce. @SuperbizPL http:// bit.ly/1SoCxR9 pic.twitter.com/uVqxTkwUsN";;@SuperbizPL;#bezrobocie #praca;"715465872937246721";https://twitter.com/an_bartosiewicz/status/715465872937246721
Macronextcom;2016-03-31 09:55;0;0;"#Niemcy : w III 2016 stopa bezrobocia s.a. 6,2% (prognoza: 6,2%; poprzednio: 6,2%) http://www. macronext.com/pl/dane-makro/ d/2016-03-31/c/10 … #bezrobocie";;;#Niemcy #bezrobocie;"715447372646580224";https://twitter.com/Macronextcom/status/715447372646580224
pulshr_pl;2016-03-31 09:29;1;1;"#BIEC : #Bezrobocie dalej będzie spadać. Mniej zwolnień grupowych i więcej ofert pracy http://www. pulshr.pl/rekrutacja/bie c-bezrobocie-dalej-bedzie-spadac-mniej-zwolnien-grupowych-i-wiecej-ofert-pracy,33200.html …";;;#BIEC #Bezrobocie;"715440766726905856";https://twitter.com/pulshr_pl/status/715440766726905856
KAKowalczyk;2016-03-31 08:21;0;0;"#Bezrobocie w strefie #euro zmusza pracowników do większej mobilności RT @ecoeurope : http:// bloom.bg/233vEwd pic.twitter.com/PTXHnklTi8";;@ecoeurope;#Bezrobocie #euro;"715423863400742912";https://twitter.com/KAKowalczyk/status/715423863400742912
schumpeter_pl;2016-03-30 21:43;0;0;"Perspektywy pracy dla młodych na Bliskim Wschodzie. #bezrobocie #BliskiWschód #młodzi #praca http:// buff.ly/1MzeSRl pic.twitter.com/Iefxi4Tmhc";;;#bezrobocie #BliskiWsch #m #praca;"715263150413770753";https://twitter.com/schumpeter_pl/status/715263150413770753
EwangeliaPL;2016-03-30 16:44;0;0;"[ #Video ] Obfite życie - http:// ewangelia.pl/video-obfite-z ycie/ … #Alkoholizm #Bezdomność #Bezrobocie #BożeZaopatrzenie #R pic.twitter.com/Mb2pLt8a2G";;;#Video #Alkoholizm #Bezdomno #Bezrobocie #Bo #R;"715187998007156736";https://twitter.com/EwangeliaPL/status/715187998007156736
AgropolskaPL;2016-03-30 10:42;0;0;"Polacy coraz mniej krytycznie oceniają rynek pracy http://www. agropolska.pl/aktualnosci/po lska/polacy-coraz-mniej-krytycznie-oceniaja-rynek-pracy,2050.html … #praca #bezrobocie #zatrudnienie #etat pic.twitter.com/5gSB4W9PZX";;;#praca #bezrobocie #zatrudnienie #etat;"715096868523483136";https://twitter.com/AgropolskaPL/status/715096868523483136
Macronextcom;2016-03-30 10:00;0;0;"#Norwegia : w I 2016 stopa bezrobocia s.a. 4,8% (prognoza: 4,5%; poprzednio: 4,5%) http://www. macronext.com/pl/dane-makro/ d/2016-03-30/r/1 … #bezrobocie";;;#Norwegia #bezrobocie;"715086319261728769";https://twitter.com/Macronextcom/status/715086319261728769
napalonywikary;2016-03-29 23:13;1;1;"Jest 23:16, a ktoś tu spać nie może #bezrobocie pic.twitter.com/FfIWuLCljc";;;#bezrobocie;"714923513493209088";https://twitter.com/napalonywikary/status/714923513493209088
radio_szczecin;2016-03-29 10:35;0;0;"Spadło bezrobocie w Zachodniopomorskiem. http:// goo.gl/C1Ie0W #szczecin #bezrobocie #praca";;;#szczecin #bezrobocie #praca;"714732606500122624";https://twitter.com/radio_szczecin/status/714732606500122624
Macronextcom;2016-03-29 01:30;0;0;"#Japonia : w II 2016 stopa bezrobocia 3,3% (prognoza: 3,2%; poprzednio: 3,2%) http://www. macronext.com/pl/dane-makro/ d/2016-03-29/c/25 … #bezrobocie";;;#Japonia #bezrobocie;"714595673140813828";https://twitter.com/Macronextcom/status/714595673140813828
jacek_ziarno;2016-03-24 18:05;3;0;"Zmiana gospod. na model w obiegu zamkn. może zmn. #bezrobocie w Pol., Włosz. i Niem. o 270 tys. O co chodzi? @wnppl http:// bit.ly/1UKivGI";;@wnppl;#bezrobocie;"713049169846476809";https://twitter.com/jacek_ziarno/status/713049169846476809
zielonalinia;2016-03-24 13:29;0;0;"Analitycy: Stopa bezrobocia w kolejnych miesiącach będzie już tylko spadać http:// bit.ly/1Rnq6Hu #StopaBezrobocia #Bezrobocie #Praca";;;#StopaBezrobocia #Bezrobocie #Praca;"712979675983790080";https://twitter.com/zielonalinia/status/712979675983790080
be_navigator;2016-03-24 10:06;0;1;"Dress for Success.. powrót na rynek #praca w pożyczonej, eleganckiej sukience http:// bit.ly/1RYF6ci #bezrobocie pic.twitter.com/gvuj1QUEiB";;;#praca #bezrobocie;"712928446201131009";https://twitter.com/be_navigator/status/712928446201131009
portalspozywczy;2016-03-23 18:05;0;0;"#Bezrobocie spada, przybywa ofert pracy w handlu http:// bit.ly/1MmbGbM";;;#Bezrobocie;"712686669288366081";https://twitter.com/portalspozywczy/status/712686669288366081
MBCsmart;2016-03-23 13:25;0;0;"Najwięcej #młodych bezrobotnych zamieszkuje województwo mazowieckie, podkarpackie i małopolskie. #bezrobocie #praca";;;#m #bezrobocie #praca;"712616199461404672";https://twitter.com/MBCsmart/status/712616199461404672
OnetBiznes;2016-03-23 11:33;1;0;"#Bezrobocie bez zmian, ale i tak niższe o 1,6 pp. niż rok temu http:// biznes.onet.pl/praca/bezroboc ie/bezrobocie-w-polsce-w-lutym-bez-zmian/6g0xz5 …";;;#Bezrobocie;"712588068419682304";https://twitter.com/OnetBiznes/status/712588068419682304
MSDomMaklerski;2016-03-23 11:28;0;0;"Dzisiejszy raport #GUS : w lutym stopa #bezrobocie w Polsce bez zmian - wciąż 10,3 proc. http:// bit.ly/1UFfeIL #DomMaklerskiMichaelStrom";;;#GUS #bezrobocie #DomMaklerskiMichaelStrom;"712586850813276160";https://twitter.com/MSDomMaklerski/status/712586850813276160
tvp_info;2016-03-23 11:23;2;3;"#GUS : #bezrobocie nadal dwucyfrowe, ale jest lepiej niż przed rokiem http:// tinyurl.com/zm9zmg4 #wieszwiecej";;;#GUS #bezrobocie #wieszwiecej;"712585635446591488";https://twitter.com/tvp_info/status/712585635446591488
SzukajWygodniej;2016-03-23 10:36;0;0;"Bezrobocie wzrosło do poziomu powyżej 10%, jednak widać już zapowiedzi ożywienia na rynku pracy http:// bit.ly/bezrobocie-pow -10-proc … #praca #bezrobocie";;;#praca #bezrobocie;"712573672054194176";https://twitter.com/SzukajWygodniej/status/712573672054194176
Gospodarka_PRSA;2016-03-23 10:21;1;0;"Najnowsze dane #GUS . Sprawdź, czy #bezrobocie rośnie, czy maleje https://www. polskieradio.pl/42/273/Artykul /1598080,Najnowsze-dane-GUS-Sprawdz-czy-bezrobocie-rosnie-czy-maleje …";;;#GUS #bezrobocie;"712569857691283456";https://twitter.com/Gospodarka_PRSA/status/712569857691283456
iar_pr;2016-03-23 10:11;2;2;"Główny Urząd Statystyczny: stopa bezrobocia w lutym wyniosła 10,3 procent. #bezrobocie @MRPiPS_RP";;@MRPiPS_RP;#bezrobocie;"712567399778803713";https://twitter.com/iar_pr/status/712567399778803713
Macronextcom;2016-03-23 10:00;2;0;"#Polska : w II 2016 stopa bezrobocia 10,3% (prognoza: 10,3%; poprzednio: 10,3%) http://www. macronext.com/pl/dane-makro/ d/2016-3-23/c/1 … #bezrobocie";;;#Polska #bezrobocie;"712564630355316738";https://twitter.com/Macronextcom/status/712564630355316738
GP_People;2016-03-23 09:25;0;0;"Młodzi na #rynekpracy - bezrobotni i bierni zawodowo #praca #HR #ofertypracy #bezrobocie http:// bit.ly/1RfG08c @pulshr_pl";;@pulshr_pl;#rynekpracy #praca #HR #ofertypracy #bezrobocie;"712555911240400897";https://twitter.com/GP_People/status/712555911240400897
zielonalinia;2016-03-18 14:15;0;0;"Niemcy: rzadki przypadek kraju, w którym niskie bezrobocie oznacza dużo wyższe zarobki http:// bit.ly/1XA3bKz #Niemcy #Bezrobocie #Zarobki";;;#Niemcy #Bezrobocie #Zarobki;"710816911517417472";https://twitter.com/zielonalinia/status/710816911517417472
BuczekP;2016-03-18 12:03;0;0;"#Niemcy : rzadki przypadek kraju, w którym niskie #bezrobocie oznacza dużo wyższe #zarobki http:// forsal.pl/artykuly/92752 4,niemcy-rynek-pracy-niskie-bezrobocie-wyzsze-zarobki.html … przez @forsal_pl";;@forsal_pl;#Niemcy #bezrobocie #zarobki;"710783694101987328";https://twitter.com/BuczekP/status/710783694101987328
bempire_pl;2016-03-18 09:01;0;0;"Problemy finansowe mogą powodować ból fizyczny http:// businessempire.pl/problemy-finan sowe-moga-powodowac-bol-fizyczny/ … #Biznes #problemyfinansowe #ból #bólfizyczny #bólciała #bezrobocie";;;#Biznes #problemyfinansowe #b #b #b #bezrobocie;"710737802787483648";https://twitter.com/bempire_pl/status/710737802787483648
NSBPolska;2016-03-17 12:57;0;0;"#kobiety i #rynek pracy : jakie perspektywy ? http:// bitly.pl/taD3n via @forsal_pl #zatrudnienie #bezrobocie #badania #praca";;@forsal_pl;#kobiety #rynek #zatrudnienie #bezrobocie #badania #praca;"710434872616198144";https://twitter.com/NSBPolska/status/710434872616198144
PE_Polska;2016-03-17 12:21;0;0;"MT. Niemcy mają najniższe #bezrobocie młodych w #UE . Sprawdź sytuację polskiej młodzieży. https:// twitter.com/EU_Social/stat us/710422960306262016 …";;;#bezrobocie #UE;"710425883908186112";https://twitter.com/PE_Polska/status/710425883908186112
Macronextcom;2016-03-17 11:07;1;0;"#Grecja : w IV kw. 2015 stopa bezrobocia 24,4% (prognoza: 24,6%; poprzednio: 24%) #bezrobocie";;;#Grecja #bezrobocie;"710407312041762816";https://twitter.com/Macronextcom/status/710407312041762816
Macronextcom;2016-03-17 09:31;0;0;"#Szwecja : w II 2016 stopa bezrobocia 7,6% (prognoza: 7,4%; poprzednio: 7,5%) http://www. macronext.com/pl/dane-makro/ d/2016-03-17/c/36 … #bezrobocie";;;#Szwecja #bezrobocie;"710382996705116161";https://twitter.com/Macronextcom/status/710382996705116161
Macronextcom;2016-03-17 01:31;0;0;"#Australia : w II 2016 stopa bezrobocia 5,8% (prognoza: 6%; poprzednio: 6%) http://www. macronext.com/pl/dane-makro/ d/2016-03-17/c/34 … #bezrobocie";;;#Australia #bezrobocie;"710262125814542336";https://twitter.com/Macronextcom/status/710262125814542336
